passenger_id,restaurant_name,date,meal_type,meal_time
0b9f6b66-463a-4ba3-b490-400f1511dd5b,First-Class Dining Saloon,1912-04-11,meat,dinner
0b9f6b66-463a-4ba3-b490-400f1511dd5b,Café Parisien,1912-04-12,vegetarian,breakfast
0b9f6b66-463a-4ba3-b490-400f1511dd5b,The Ritz,1912-04-12,meat,dinner
0b9f6b66-463a-4ba3-b490-400f1511dd5b,Café Parisien,1912-04-13,vegetarian,breakfast
0b9f6b66-463a-4ba3-b490-400f1511dd5b,First-Class Dining Saloon,1912-04-13,vegetarian,lunch
0b9f6b66-463a-4ba3-b490-400f1511dd5b,The Ritz,1912-04-13,fish,dinner
0b9f6b66-463a-4ba3-b490-400f1511dd5b,Café Parisien,1912-04-14,poultry,breakfast
0b9f6b66-463a-4ba3-b490-400f1511dd5b,First-Class Dining Saloon,1912-04-14,fish,lunch
0b9f6b66-463a-4ba3-b490-400f1511dd5b,The Ritz,1912-04-14,poultry,dinner
f11bfd68-f7dc-4c65-b0b7-216720460014,Second-Class Dining Saloon,1912-04-11,fish,breakfast
f11bfd68-f7dc-4c65-b0b7-216720460014,Second-Class Dining Saloon,1912-04-12,meat,lunch
f11bfd68-f7dc-4c65-b0b7-216720460014,Second-Class Dining Saloon,1912-04-12,meat,dinner
f11bfd68-f7dc-4c65-b0b7-216720460014,Second-Class Dining Saloon,1912-04-13,meat,lunch
f11bfd68-f7dc-4c65-b0b7-216720460014,Second-Class Dining Saloon,1912-04-14,meat,lunch
5f9b5cfe-e2af-427d-bd61-37a8fd9d6f24,Second-Class Dining Saloon,1912-04-10,fish,dinner
5f9b5cfe-e2af-427d-bd61-37a8fd9d6f24,Second-Class Dining Saloon,1912-04-12,poultry,breakfast
5f9b5cfe-e2af-427d-bd61-37a8fd9d6f24,Second-Class Dining Saloon,1912-04-13,meat,lunch
5f9b5cfe-e2af-427d-bd61-37a8fd9d6f24,Second-Class Dining Saloon,1912-04-13,fish,dinner
5f9b5cfe-e2af-427d-bd61-37a8fd9d6f24,Second-Class Dining Saloon,1912-04-14,vegetarian,breakfast
5f9b5cfe-e2af-427d-bd61-37a8fd9d6f24,Second-Class Dining Saloon,1912-04-14,vegetarian,lunch
5f9b5cfe-e2af-427d-bd61-37a8fd9d6f24,Second-Class Dining Saloon,1912-04-14,vegetarian,dinner
a197d71e-412b-4f74-b4b2-7b5f4095fa81,Third-Class Dining Room,1912-04-12,vegetarian,breakfast
a197d71e-412b-4f74-b4b2-7b5f4095fa81,Third-Class Dining Room,1912-04-14,poultry,breakfast
83d10f87-e7dc-4ffc-a574-708582de8723,Third-Class Dining Room,1912-04-12,vegetarian,lunch
83d10f87-e7dc-4ffc-a574-708582de8723,Third-Class Dining Room,1912-04-14,meat,breakfast
14623d72-5795-4ba9-adb0-a4e897dfa75d,Second-Class Dining Saloon,1912-04-10,meat,breakfast
14623d72-5795-4ba9-adb0-a4e897dfa75d,Second-Class Dining Saloon,1912-04-13,meat,dinner
0a071ef8-1e76-4ffb-ad13-1a7fa6504f60,Third-Class Dining Room,1912-04-11,vegetarian,dinner
a9af85da-ef6a-45a4-b348-9b651406c3e4,Second-Class Dining Saloon,1912-04-10,fish,dinner
a9af85da-ef6a-45a4-b348-9b651406c3e4,Second-Class Dining Saloon,1912-04-11,poultry,breakfast
a9af85da-ef6a-45a4-b348-9b651406c3e4,Second-Class Dining Saloon,1912-04-11,fish,lunch
a9af85da-ef6a-45a4-b348-9b651406c3e4,Second-Class Dining Saloon,1912-04-12,meat,breakfast
a9af85da-ef6a-45a4-b348-9b651406c3e4,Second-Class Dining Saloon,1912-04-12,fish,lunch
a9af85da-ef6a-45a4-b348-9b651406c3e4,Second-Class Dining Saloon,1912-04-12,meat,dinner
a9af85da-ef6a-45a4-b348-9b651406c3e4,Second-Class Dining Saloon,1912-04-13,meat,breakfast
a9af85da-ef6a-45a4-b348-9b651406c3e4,Second-Class Dining Saloon,1912-04-13,vegetarian,lunch
a9af85da-ef6a-45a4-b348-9b651406c3e4,Second-Class Dining Saloon,1912-04-14,poultry,breakfast
58aaa39f-f592-419f-a948-d7e6c3154db2,Verandah Cafe,1912-04-10,meat,breakfast
58aaa39f-f592-419f-a948-d7e6c3154db2,Café Parisien,1912-04-10,fish,lunch
58aaa39f-f592-419f-a948-d7e6c3154db2,The Ritz,1912-04-10,poultry,dinner
58aaa39f-f592-419f-a948-d7e6c3154db2,First-Class Dining Saloon,1912-04-11,poultry,breakfast
58aaa39f-f592-419f-a948-d7e6c3154db2,First-Class Dining Saloon,1912-04-11,poultry,lunch
58aaa39f-f592-419f-a948-d7e6c3154db2,First-Class Dining Saloon,1912-04-11,vegetarian,dinner
58aaa39f-f592-419f-a948-d7e6c3154db2,Café Parisien,1912-04-12,fish,breakfast
58aaa39f-f592-419f-a948-d7e6c3154db2,The Ritz,1912-04-12,fish,dinner
58aaa39f-f592-419f-a948-d7e6c3154db2,Verandah Cafe,1912-04-13,fish,lunch
58aaa39f-f592-419f-a948-d7e6c3154db2,The Ritz,1912-04-13,vegetarian,dinner
58aaa39f-f592-419f-a948-d7e6c3154db2,First-Class Dining Saloon,1912-04-14,vegetarian,breakfast
58aaa39f-f592-419f-a948-d7e6c3154db2,Verandah Cafe,1912-04-14,vegetarian,dinner
744bd839-601b-46f2-93d8-c4dc045c41a8,Third-Class Dining Room,1912-04-10,poultry,breakfast
744bd839-601b-46f2-93d8-c4dc045c41a8,Third-Class Dining Room,1912-04-10,vegetarian,lunch
744bd839-601b-46f2-93d8-c4dc045c41a8,Third-Class Dining Room,1912-04-11,fish,dinner
744bd839-601b-46f2-93d8-c4dc045c41a8,Third-Class Dining Room,1912-04-13,meat,dinner
744bd839-601b-46f2-93d8-c4dc045c41a8,Third-Class Dining Room,1912-04-14,poultry,lunch
cb0211a5-32c7-4d6e-a0bc-dc246ca2ea42,Verandah Cafe,1912-04-10,vegetarian,breakfast
cb0211a5-32c7-4d6e-a0bc-dc246ca2ea42,The Ritz,1912-04-10,poultry,lunch
cb0211a5-32c7-4d6e-a0bc-dc246ca2ea42,The Ritz,1912-04-10,fish,dinner
cb0211a5-32c7-4d6e-a0bc-dc246ca2ea42,Café Parisien,1912-04-11,fish,breakfast
cb0211a5-32c7-4d6e-a0bc-dc246ca2ea42,First-Class Dining Saloon,1912-04-11,fish,lunch
cb0211a5-32c7-4d6e-a0bc-dc246ca2ea42,Café Parisien,1912-04-11,fish,dinner
cb0211a5-32c7-4d6e-a0bc-dc246ca2ea42,First-Class Dining Saloon,1912-04-12,fish,lunch
cb0211a5-32c7-4d6e-a0bc-dc246ca2ea42,Café Parisien,1912-04-12,vegetarian,dinner
cb0211a5-32c7-4d6e-a0bc-dc246ca2ea42,Café Parisien,1912-04-13,poultry,breakfast
cb0211a5-32c7-4d6e-a0bc-dc246ca2ea42,First-Class Dining Saloon,1912-04-13,fish,dinner
cb0211a5-32c7-4d6e-a0bc-dc246ca2ea42,First-Class Dining Saloon,1912-04-14,poultry,lunch
cb0211a5-32c7-4d6e-a0bc-dc246ca2ea42,The Ritz,1912-04-14,fish,dinner
9abd5490-3abf-460c-84b0-50e17875d2ae,Second-Class Dining Saloon,1912-04-10,poultry,breakfast
9abd5490-3abf-460c-84b0-50e17875d2ae,Second-Class Dining Saloon,1912-04-10,poultry,lunch
9abd5490-3abf-460c-84b0-50e17875d2ae,Second-Class Dining Saloon,1912-04-11,poultry,breakfast
9abd5490-3abf-460c-84b0-50e17875d2ae,Second-Class Dining Saloon,1912-04-11,meat,lunch
9abd5490-3abf-460c-84b0-50e17875d2ae,Second-Class Dining Saloon,1912-04-12,vegetarian,lunch
9abd5490-3abf-460c-84b0-50e17875d2ae,Second-Class Dining Saloon,1912-04-12,fish,dinner
9abd5490-3abf-460c-84b0-50e17875d2ae,Second-Class Dining Saloon,1912-04-13,meat,dinner
4ca88a54-c286-429d-acca-42d1219b7798,Verandah Cafe,1912-04-10,meat,breakfast
4ca88a54-c286-429d-acca-42d1219b7798,The Ritz,1912-04-10,poultry,lunch
4ca88a54-c286-429d-acca-42d1219b7798,Café Parisien,1912-04-10,meat,dinner
4ca88a54-c286-429d-acca-42d1219b7798,Café Parisien,1912-04-11,vegetarian,breakfast
4ca88a54-c286-429d-acca-42d1219b7798,The Ritz,1912-04-11,vegetarian,lunch
4ca88a54-c286-429d-acca-42d1219b7798,First-Class Dining Saloon,1912-04-11,poultry,dinner
4ca88a54-c286-429d-acca-42d1219b7798,The Ritz,1912-04-12,vegetarian,breakfast
4ca88a54-c286-429d-acca-42d1219b7798,Café Parisien,1912-04-12,vegetarian,lunch
4ca88a54-c286-429d-acca-42d1219b7798,First-Class Dining Saloon,1912-04-12,vegetarian,dinner
4ca88a54-c286-429d-acca-42d1219b7798,The Ritz,1912-04-13,meat,breakfast
4ca88a54-c286-429d-acca-42d1219b7798,Verandah Cafe,1912-04-13,meat,lunch
4ca88a54-c286-429d-acca-42d1219b7798,Verandah Cafe,1912-04-14,vegetarian,breakfast
4ca88a54-c286-429d-acca-42d1219b7798,Café Parisien,1912-04-14,meat,lunch
4ca88a54-c286-429d-acca-42d1219b7798,The Ritz,1912-04-14,meat,dinner
ae0fc7d3-c888-4cfc-8c61-3330b40382fd,First-Class Dining Saloon,1912-04-10,meat,breakfast
ae0fc7d3-c888-4cfc-8c61-3330b40382fd,The Ritz,1912-04-10,fish,lunch
ae0fc7d3-c888-4cfc-8c61-3330b40382fd,Verandah Cafe,1912-04-10,meat,dinner
ae0fc7d3-c888-4cfc-8c61-3330b40382fd,Verandah Cafe,1912-04-11,fish,breakfast
ae0fc7d3-c888-4cfc-8c61-3330b40382fd,Verandah Cafe,1912-04-11,vegetarian,dinner
ae0fc7d3-c888-4cfc-8c61-3330b40382fd,Verandah Cafe,1912-04-12,fish,breakfast
ae0fc7d3-c888-4cfc-8c61-3330b40382fd,First-Class Dining Saloon,1912-04-12,vegetarian,lunch
ae0fc7d3-c888-4cfc-8c61-3330b40382fd,Café Parisien,1912-04-12,vegetarian,dinner
ae0fc7d3-c888-4cfc-8c61-3330b40382fd,Verandah Cafe,1912-04-13,poultry,lunch
ae0fc7d3-c888-4cfc-8c61-3330b40382fd,Verandah Cafe,1912-04-13,fish,dinner
ae0fc7d3-c888-4cfc-8c61-3330b40382fd,Verandah Cafe,1912-04-14,meat,breakfast
ae0fc7d3-c888-4cfc-8c61-3330b40382fd,First-Class Dining Saloon,1912-04-14,fish,lunch
ae0fc7d3-c888-4cfc-8c61-3330b40382fd,Café Parisien,1912-04-14,poultry,dinner
3d08e1cf-c986-47d7-86dd-8d6090473d2e,Third-Class Dining Room,1912-04-14,meat,dinner
2389214f-96fb-416d-b8fb-f20d8dccc24c,Verandah Cafe,1912-04-10,vegetarian,breakfast
2389214f-96fb-416d-b8fb-f20d8dccc24c,First-Class Dining Saloon,1912-04-10,vegetarian,lunch
2389214f-96fb-416d-b8fb-f20d8dccc24c,First-Class Dining Saloon,1912-04-10,fish,dinner
2389214f-96fb-416d-b8fb-f20d8dccc24c,The Ritz,1912-04-11,meat,breakfast
2389214f-96fb-416d-b8fb-f20d8dccc24c,First-Class Dining Saloon,1912-04-11,meat,dinner
2389214f-96fb-416d-b8fb-f20d8dccc24c,First-Class Dining Saloon,1912-04-12,vegetarian,breakfast
2389214f-96fb-416d-b8fb-f20d8dccc24c,First-Class Dining Saloon,1912-04-12,vegetarian,lunch
2389214f-96fb-416d-b8fb-f20d8dccc24c,First-Class Dining Saloon,1912-04-12,vegetarian,dinner
2389214f-96fb-416d-b8fb-f20d8dccc24c,First-Class Dining Saloon,1912-04-13,poultry,breakfast
2389214f-96fb-416d-b8fb-f20d8dccc24c,Verandah Cafe,1912-04-13,vegetarian,lunch
2389214f-96fb-416d-b8fb-f20d8dccc24c,First-Class Dining Saloon,1912-04-13,vegetarian,dinner
2389214f-96fb-416d-b8fb-f20d8dccc24c,Café Parisien,1912-04-14,vegetarian,breakfast
2389214f-96fb-416d-b8fb-f20d8dccc24c,Café Parisien,1912-04-14,poultry,lunch
2389214f-96fb-416d-b8fb-f20d8dccc24c,Café Parisien,1912-04-14,poultry,dinner
0a40608b-c19f-4cad-993d-2b871a0069f3,The Ritz,1912-04-10,poultry,dinner
0a40608b-c19f-4cad-993d-2b871a0069f3,The Ritz,1912-04-11,meat,breakfast
0a40608b-c19f-4cad-993d-2b871a0069f3,Verandah Cafe,1912-04-11,fish,lunch
0a40608b-c19f-4cad-993d-2b871a0069f3,The Ritz,1912-04-11,poultry,dinner
0a40608b-c19f-4cad-993d-2b871a0069f3,The Ritz,1912-04-12,vegetarian,breakfast
0a40608b-c19f-4cad-993d-2b871a0069f3,Verandah Cafe,1912-04-12,vegetarian,lunch
0a40608b-c19f-4cad-993d-2b871a0069f3,Café Parisien,1912-04-12,meat,dinner
0a40608b-c19f-4cad-993d-2b871a0069f3,Café Parisien,1912-04-13,meat,lunch
0a40608b-c19f-4cad-993d-2b871a0069f3,Café Parisien,1912-04-13,fish,dinner
0a40608b-c19f-4cad-993d-2b871a0069f3,Café Parisien,1912-04-14,poultry,dinner
0d967646-b5ba-4a4f-93a2-36c44162a02a,Second-Class Dining Saloon,1912-04-10,fish,breakfast
0d967646-b5ba-4a4f-93a2-36c44162a02a,Second-Class Dining Saloon,1912-04-11,meat,lunch
0d967646-b5ba-4a4f-93a2-36c44162a02a,Second-Class Dining Saloon,1912-04-12,fish,lunch
0d967646-b5ba-4a4f-93a2-36c44162a02a,Second-Class Dining Saloon,1912-04-12,fish,dinner
0d967646-b5ba-4a4f-93a2-36c44162a02a,Second-Class Dining Saloon,1912-04-14,poultry,lunch
1bd90ee8-b9af-474f-a733-7c8dbd6094bb,Third-Class Dining Room,1912-04-10,fish,breakfast
a67533d8-bc36-408c-b81c-a9252ef36e5d,Café Parisien,1912-04-10,poultry,lunch
a67533d8-bc36-408c-b81c-a9252ef36e5d,First-Class Dining Saloon,1912-04-10,vegetarian,dinner
a67533d8-bc36-408c-b81c-a9252ef36e5d,First-Class Dining Saloon,1912-04-11,vegetarian,breakfast
a67533d8-bc36-408c-b81c-a9252ef36e5d,First-Class Dining Saloon,1912-04-11,meat,lunch
a67533d8-bc36-408c-b81c-a9252ef36e5d,The Ritz,1912-04-11,meat,dinner
a67533d8-bc36-408c-b81c-a9252ef36e5d,Verandah Cafe,1912-04-12,meat,breakfast
a67533d8-bc36-408c-b81c-a9252ef36e5d,Verandah Cafe,1912-04-12,poultry,lunch
a67533d8-bc36-408c-b81c-a9252ef36e5d,Verandah Cafe,1912-04-12,meat,dinner
a67533d8-bc36-408c-b81c-a9252ef36e5d,Verandah Cafe,1912-04-13,vegetarian,breakfast
a67533d8-bc36-408c-b81c-a9252ef36e5d,The Ritz,1912-04-13,meat,lunch
a67533d8-bc36-408c-b81c-a9252ef36e5d,Verandah Cafe,1912-04-14,meat,lunch
a67533d8-bc36-408c-b81c-a9252ef36e5d,First-Class Dining Saloon,1912-04-14,meat,dinner
e1b08454-9358-4023-90d2-69c6375126b7,Third-Class Dining Room,1912-04-13,poultry,lunch
81c48141-9e81-4647-8a14-6267ab179762,Café Parisien,1912-04-10,fish,breakfast
81c48141-9e81-4647-8a14-6267ab179762,First-Class Dining Saloon,1912-04-10,vegetarian,lunch
81c48141-9e81-4647-8a14-6267ab179762,Verandah Cafe,1912-04-11,fish,lunch
81c48141-9e81-4647-8a14-6267ab179762,Verandah Cafe,1912-04-11,fish,dinner
81c48141-9e81-4647-8a14-6267ab179762,First-Class Dining Saloon,1912-04-12,meat,breakfast
81c48141-9e81-4647-8a14-6267ab179762,Café Parisien,1912-04-12,poultry,lunch
81c48141-9e81-4647-8a14-6267ab179762,First-Class Dining Saloon,1912-04-12,fish,dinner
81c48141-9e81-4647-8a14-6267ab179762,Café Parisien,1912-04-13,poultry,lunch
81c48141-9e81-4647-8a14-6267ab179762,The Ritz,1912-04-14,meat,breakfast
81c48141-9e81-4647-8a14-6267ab179762,Verandah Cafe,1912-04-14,poultry,lunch
81c48141-9e81-4647-8a14-6267ab179762,The Ritz,1912-04-14,meat,dinner
670d8b75-43ad-4c77-8952-92148a3e719d,Second-Class Dining Saloon,1912-04-10,fish,breakfast
670d8b75-43ad-4c77-8952-92148a3e719d,Second-Class Dining Saloon,1912-04-11,fish,lunch
670d8b75-43ad-4c77-8952-92148a3e719d,Second-Class Dining Saloon,1912-04-12,poultry,breakfast
670d8b75-43ad-4c77-8952-92148a3e719d,Second-Class Dining Saloon,1912-04-13,vegetarian,breakfast
670d8b75-43ad-4c77-8952-92148a3e719d,Second-Class Dining Saloon,1912-04-14,poultry,breakfast
670d8b75-43ad-4c77-8952-92148a3e719d,Second-Class Dining Saloon,1912-04-14,meat,lunch
ed91464f-7fe2-4663-bad1-15f3796cff00,Third-Class Dining Room,1912-04-11,poultry,dinner
322fe408-1c80-4b19-a9f3-fdb4eeadb6a2,Third-Class Dining Room,1912-04-12,poultry,breakfast
322fe408-1c80-4b19-a9f3-fdb4eeadb6a2,Third-Class Dining Room,1912-04-13,meat,lunch
ee91bff4-7390-458c-8698-4a58076e71b3,Second-Class Dining Saloon,1912-04-11,poultry,dinner
ee91bff4-7390-458c-8698-4a58076e71b3,Second-Class Dining Saloon,1912-04-12,poultry,breakfast
ee91bff4-7390-458c-8698-4a58076e71b3,Second-Class Dining Saloon,1912-04-12,poultry,lunch
ee91bff4-7390-458c-8698-4a58076e71b3,Second-Class Dining Saloon,1912-04-12,vegetarian,dinner
ee91bff4-7390-458c-8698-4a58076e71b3,Second-Class Dining Saloon,1912-04-13,fish,breakfast
ee91bff4-7390-458c-8698-4a58076e71b3,Second-Class Dining Saloon,1912-04-13,vegetarian,lunch
ee91bff4-7390-458c-8698-4a58076e71b3,Second-Class Dining Saloon,1912-04-13,fish,dinner
ee91bff4-7390-458c-8698-4a58076e71b3,Second-Class Dining Saloon,1912-04-14,vegetarian,breakfast
001c43f2-cc62-405f-bc6b-32fe01ac690e,The Ritz,1912-04-10,vegetarian,breakfast
001c43f2-cc62-405f-bc6b-32fe01ac690e,The Ritz,1912-04-10,poultry,lunch
001c43f2-cc62-405f-bc6b-32fe01ac690e,Café Parisien,1912-04-10,fish,dinner
001c43f2-cc62-405f-bc6b-32fe01ac690e,Verandah Cafe,1912-04-11,poultry,breakfast
001c43f2-cc62-405f-bc6b-32fe01ac690e,Café Parisien,1912-04-11,vegetarian,lunch
001c43f2-cc62-405f-bc6b-32fe01ac690e,The Ritz,1912-04-11,fish,dinner
001c43f2-cc62-405f-bc6b-32fe01ac690e,Café Parisien,1912-04-12,meat,lunch
001c43f2-cc62-405f-bc6b-32fe01ac690e,The Ritz,1912-04-13,vegetarian,breakfast
001c43f2-cc62-405f-bc6b-32fe01ac690e,First-Class Dining Saloon,1912-04-13,poultry,dinner
001c43f2-cc62-405f-bc6b-32fe01ac690e,Café Parisien,1912-04-14,vegetarian,lunch
001c43f2-cc62-405f-bc6b-32fe01ac690e,Café Parisien,1912-04-14,poultry,dinner
e9e05eff-3786-4013-89b8-29242917c148,Third-Class Dining Room,1912-04-12,fish,breakfast
e9e05eff-3786-4013-89b8-29242917c148,Third-Class Dining Room,1912-04-14,fish,dinner
ef387ca4-6e85-45e7-99cd-5ad256b18f15,Third-Class Dining Room,1912-04-14,fish,lunch
132a4a4b-3103-498c-b4ba-b5fe15f165a7,Third-Class Dining Room,1912-04-10,poultry,dinner
132a4a4b-3103-498c-b4ba-b5fe15f165a7,Third-Class Dining Room,1912-04-11,poultry,lunch
ad1c43ed-e3de-4430-94a9-8e2a9ce8648d,Third-Class Dining Room,1912-04-11,poultry,lunch
7f2ec8b1-0832-47f6-9ab4-1780f07f8914,Second-Class Dining Saloon,1912-04-10,vegetarian,breakfast
7f2ec8b1-0832-47f6-9ab4-1780f07f8914,Second-Class Dining Saloon,1912-04-10,meat,lunch
7f2ec8b1-0832-47f6-9ab4-1780f07f8914,Second-Class Dining Saloon,1912-04-11,poultry,breakfast
7f2ec8b1-0832-47f6-9ab4-1780f07f8914,Second-Class Dining Saloon,1912-04-11,vegetarian,dinner
7f2ec8b1-0832-47f6-9ab4-1780f07f8914,Second-Class Dining Saloon,1912-04-13,vegetarian,breakfast
7f2ec8b1-0832-47f6-9ab4-1780f07f8914,Second-Class Dining Saloon,1912-04-13,fish,dinner
7f2ec8b1-0832-47f6-9ab4-1780f07f8914,Second-Class Dining Saloon,1912-04-14,meat,lunch
7f2ec8b1-0832-47f6-9ab4-1780f07f8914,Second-Class Dining Saloon,1912-04-14,poultry,dinner
e734bdf6-75b0-44f0-816f-472516d26330,Second-Class Dining Saloon,1912-04-10,vegetarian,breakfast
e734bdf6-75b0-44f0-816f-472516d26330,Second-Class Dining Saloon,1912-04-10,fish,lunch
e734bdf6-75b0-44f0-816f-472516d26330,Second-Class Dining Saloon,1912-04-11,meat,lunch
e734bdf6-75b0-44f0-816f-472516d26330,Second-Class Dining Saloon,1912-04-11,fish,dinner
e734bdf6-75b0-44f0-816f-472516d26330,Second-Class Dining Saloon,1912-04-13,fish,breakfast
e734bdf6-75b0-44f0-816f-472516d26330,Second-Class Dining Saloon,1912-04-13,vegetarian,lunch
e734bdf6-75b0-44f0-816f-472516d26330,Second-Class Dining Saloon,1912-04-14,poultry,dinner
259299da-d2c3-4971-a213-534efb61dc32,Third-Class Dining Room,1912-04-14,fish,dinner
65d0abcc-95bc-4da0-8ffc-9108eb7ce11f,Verandah Cafe,1912-04-10,poultry,breakfast
65d0abcc-95bc-4da0-8ffc-9108eb7ce11f,First-Class Dining Saloon,1912-04-10,poultry,dinner
65d0abcc-95bc-4da0-8ffc-9108eb7ce11f,The Ritz,1912-04-11,fish,breakfast
65d0abcc-95bc-4da0-8ffc-9108eb7ce11f,First-Class Dining Saloon,1912-04-11,meat,lunch
65d0abcc-95bc-4da0-8ffc-9108eb7ce11f,Café Parisien,1912-04-11,fish,dinner
65d0abcc-95bc-4da0-8ffc-9108eb7ce11f,First-Class Dining Saloon,1912-04-12,vegetarian,breakfast
65d0abcc-95bc-4da0-8ffc-9108eb7ce11f,Café Parisien,1912-04-12,poultry,lunch
65d0abcc-95bc-4da0-8ffc-9108eb7ce11f,First-Class Dining Saloon,1912-04-12,meat,dinner
65d0abcc-95bc-4da0-8ffc-9108eb7ce11f,Verandah Cafe,1912-04-13,poultry,breakfast
65d0abcc-95bc-4da0-8ffc-9108eb7ce11f,First-Class Dining Saloon,1912-04-13,vegetarian,lunch
65d0abcc-95bc-4da0-8ffc-9108eb7ce11f,Verandah Cafe,1912-04-13,fish,dinner
65d0abcc-95bc-4da0-8ffc-9108eb7ce11f,Verandah Cafe,1912-04-14,meat,breakfast
65d0abcc-95bc-4da0-8ffc-9108eb7ce11f,Café Parisien,1912-04-14,poultry,lunch
65d0abcc-95bc-4da0-8ffc-9108eb7ce11f,The Ritz,1912-04-14,fish,dinner
38bd401c-951f-4130-850d-e24d30b7c96d,Second-Class Dining Saloon,1912-04-10,fish,breakfast
38bd401c-951f-4130-850d-e24d30b7c96d,Second-Class Dining Saloon,1912-04-10,fish,dinner
38bd401c-951f-4130-850d-e24d30b7c96d,Second-Class Dining Saloon,1912-04-11,poultry,dinner
38bd401c-951f-4130-850d-e24d30b7c96d,Second-Class Dining Saloon,1912-04-12,fish,lunch
38bd401c-951f-4130-850d-e24d30b7c96d,Second-Class Dining Saloon,1912-04-13,fish,lunch
daea5103-78da-4b55-9c9e-bb8d5622f8a5,Third-Class Dining Room,1912-04-12,meat,breakfast
daea5103-78da-4b55-9c9e-bb8d5622f8a5,Third-Class Dining Room,1912-04-14,fish,breakfast
ecff2300-ac2b-44f2-ab87-470fb84f1db9,Third-Class Dining Room,1912-04-12,fish,lunch
ecff2300-ac2b-44f2-ab87-470fb84f1db9,Third-Class Dining Room,1912-04-13,poultry,dinner
d237ffd6-5ba0-46ee-aed3-e56f855a815b,Second-Class Dining Saloon,1912-04-10,vegetarian,breakfast
d237ffd6-5ba0-46ee-aed3-e56f855a815b,Second-Class Dining Saloon,1912-04-10,vegetarian,dinner
d237ffd6-5ba0-46ee-aed3-e56f855a815b,Second-Class Dining Saloon,1912-04-11,poultry,lunch
d237ffd6-5ba0-46ee-aed3-e56f855a815b,Second-Class Dining Saloon,1912-04-11,vegetarian,dinner
d237ffd6-5ba0-46ee-aed3-e56f855a815b,Second-Class Dining Saloon,1912-04-12,poultry,dinner
d237ffd6-5ba0-46ee-aed3-e56f855a815b,Second-Class Dining Saloon,1912-04-13,poultry,breakfast
8def8961-38ce-415c-a7ee-67d391816347,Café Parisien,1912-04-10,fish,breakfast
8def8961-38ce-415c-a7ee-67d391816347,Verandah Cafe,1912-04-10,vegetarian,dinner
8def8961-38ce-415c-a7ee-67d391816347,Café Parisien,1912-04-11,poultry,breakfast
8def8961-38ce-415c-a7ee-67d391816347,Verandah Cafe,1912-04-11,poultry,lunch
8def8961-38ce-415c-a7ee-67d391816347,Café Parisien,1912-04-11,meat,dinner
8def8961-38ce-415c-a7ee-67d391816347,Verandah Cafe,1912-04-12,fish,breakfast
8def8961-38ce-415c-a7ee-67d391816347,The Ritz,1912-04-12,fish,lunch
8def8961-38ce-415c-a7ee-67d391816347,Verandah Cafe,1912-04-12,poultry,dinner
8def8961-38ce-415c-a7ee-67d391816347,First-Class Dining Saloon,1912-04-13,vegetarian,breakfast
8def8961-38ce-415c-a7ee-67d391816347,Verandah Cafe,1912-04-13,poultry,dinner
8def8961-38ce-415c-a7ee-67d391816347,The Ritz,1912-04-14,poultry,breakfast
8def8961-38ce-415c-a7ee-67d391816347,Verandah Cafe,1912-04-14,vegetarian,lunch
8def8961-38ce-415c-a7ee-67d391816347,First-Class Dining Saloon,1912-04-14,meat,dinner
f045f4c5-3c44-4e74-848b-46613040b830,Third-Class Dining Room,1912-04-13,meat,breakfast
f045f4c5-3c44-4e74-848b-46613040b830,Third-Class Dining Room,1912-04-13,poultry,lunch
15c7db18-35be-40bb-98ee-677070aefada,Verandah Cafe,1912-04-10,vegetarian,breakfast
15c7db18-35be-40bb-98ee-677070aefada,Café Parisien,1912-04-10,vegetarian,lunch
15c7db18-35be-40bb-98ee-677070aefada,The Ritz,1912-04-10,vegetarian,dinner
15c7db18-35be-40bb-98ee-677070aefada,Verandah Cafe,1912-04-11,fish,breakfast
15c7db18-35be-40bb-98ee-677070aefada,The Ritz,1912-04-11,vegetarian,lunch
15c7db18-35be-40bb-98ee-677070aefada,The Ritz,1912-04-11,meat,dinner
15c7db18-35be-40bb-98ee-677070aefada,The Ritz,1912-04-12,vegetarian,breakfast
15c7db18-35be-40bb-98ee-677070aefada,First-Class Dining Saloon,1912-04-13,meat,breakfast
15c7db18-35be-40bb-98ee-677070aefada,The Ritz,1912-04-13,fish,lunch
15c7db18-35be-40bb-98ee-677070aefada,First-Class Dining Saloon,1912-04-13,poultry,dinner
15c7db18-35be-40bb-98ee-677070aefada,Verandah Cafe,1912-04-14,fish,breakfast
15c7db18-35be-40bb-98ee-677070aefada,Café Parisien,1912-04-14,vegetarian,lunch
15c7db18-35be-40bb-98ee-677070aefada,Verandah Cafe,1912-04-14,meat,dinner
f34b42ed-5cc5-4f0e-9f31-eaed2e6046a2,The Ritz,1912-04-10,vegetarian,breakfast
f34b42ed-5cc5-4f0e-9f31-eaed2e6046a2,Café Parisien,1912-04-11,vegetarian,breakfast
f34b42ed-5cc5-4f0e-9f31-eaed2e6046a2,The Ritz,1912-04-11,meat,lunch
f34b42ed-5cc5-4f0e-9f31-eaed2e6046a2,The Ritz,1912-04-11,poultry,dinner
f34b42ed-5cc5-4f0e-9f31-eaed2e6046a2,First-Class Dining Saloon,1912-04-12,poultry,breakfast
f34b42ed-5cc5-4f0e-9f31-eaed2e6046a2,First-Class Dining Saloon,1912-04-12,meat,dinner
