passenger_id,bag_number,bag_type,weight_kgs
db48e944-42cd-40ed-b261-33cc05a257fb,1,jewelry_case,45.5
db48e944-42cd-40ed-b261-33cc05a257fb,2,jewelry_case,25.6
db48e944-42cd-40ed-b261-33cc05a257fb,3,trunk,29.2
db48e944-42cd-40ed-b261-33cc05a257fb,4,hat_box,30.5
db48e944-42cd-40ed-b261-33cc05a257fb,5,hat_box,25.8
1e9ba4f5-a731-42ec-bad3-cee1c77ffb21,1,hat_box,42.2
1e9ba4f5-a731-42ec-bad3-cee1c77ffb21,2,jewelry_case,29.0
1e9ba4f5-a731-42ec-bad3-cee1c77ffb21,3,trunk,39.7
1e9ba4f5-a731-42ec-bad3-cee1c77ffb21,4,suitcase,43.8
1e9ba4f5-a731-42ec-bad3-cee1c77ffb21,5,hat_box,24.3
f0f4e265-8d39-4dd8-bc66-9b1a63da3514,1,cloth_bundle,23.6
eea2c3a1-8bd5-4a9a-8d4a-fae3891ee702,1,small_suitcase,15.6
c043fcf4-864d-48f5-a469-cf8ff6a4833b,1,small_trunk,22.5
c043fcf4-864d-48f5-a469-cf8ff6a4833b,2,travel_bag,33.9
c043fcf4-864d-48f5-a469-cf8ff6a4833b,3,suitcase,32.2
44b7bbdc-b7fb-4fcd-9edf-76b505541279,1,suitcase,15.0
44b7bbdc-b7fb-4fcd-9edf-76b505541279,2,leather_case,15.8
af904c95-8507-457a-b0f4-eafddf651295,1,canvas_bag,22.3
af904c95-8507-457a-b0f4-eafddf651295,2,cloth_bundle,21.2
cbebc1e9-fab7-467f-99b8-05b3c2c4848a,1,jewelry_case,46.4
cbebc1e9-fab7-467f-99b8-05b3c2c4848a,2,jewelry_case,37.7
cbebc1e9-fab7-467f-99b8-05b3c2c4848a,3,wardrobe_trunk,26.7
cbebc1e9-fab7-467f-99b8-05b3c2c4848a,4,wardrobe_trunk,49.8
90354024-57af-4a6e-8217-24c224775db8,1,small_suitcase,7.9
90354024-57af-4a6e-8217-24c224775db8,2,duffel_bag,19.2
fb7deeeb-49a2-436c-bb92-eb87db23ed0f,1,leather_case,30.0
fb7deeeb-49a2-436c-bb92-eb87db23ed0f,2,suitcase,24.6
dec745de-0e10-4840-ab23-330715304fc0,1,small_suitcase,22.5
47368fa9-3ddb-4ed0-b631-388279b491e0,1,suitcase,19.9
47368fa9-3ddb-4ed0-b631-388279b491e0,2,jewelry_case,38.5
47368fa9-3ddb-4ed0-b631-388279b491e0,3,jewelry_case,27.8
47368fa9-3ddb-4ed0-b631-388279b491e0,4,trunk,17.3
27daa880-4834-490b-8f33-36402de3749e,1,cloth_bundle,21.6
27daa880-4834-490b-8f33-36402de3749e,2,canvas_bag,14.8
19b0cd2c-9739-4e4c-824a-a392ea8ecdb9,1,wardrobe_trunk,32.5
19b0cd2c-9739-4e4c-824a-a392ea8ecdb9,2,trunk,18.1
19b0cd2c-9739-4e4c-824a-a392ea8ecdb9,3,wardrobe_trunk,36.3
19b0cd2c-9739-4e4c-824a-a392ea8ecdb9,4,trunk,34.4
19b0cd2c-9739-4e4c-824a-a392ea8ecdb9,5,hat_box,19.0
92c06ef1-1a16-4d82-b978-0bd96e55067b,1,hat_box,19.5
92c06ef1-1a16-4d82-b978-0bd96e55067b,2,wardrobe_trunk,20.8
92c06ef1-1a16-4d82-b978-0bd96e55067b,3,wardrobe_trunk,41.6
92c06ef1-1a16-4d82-b978-0bd96e55067b,4,hat_box,31.3
92c06ef1-1a16-4d82-b978-0bd96e55067b,5,jewelry_case,16.1
29ded2f3-282c-4be0-a74f-234f4467d8ae,1,cloth_bundle,20.8
29ded2f3-282c-4be0-a74f-234f4467d8ae,2,duffel_bag,7.1
a07b7eb8-7b9a-44cb-b2fc-87e7ba6ed763,1,trunk,43.0
a07b7eb8-7b9a-44cb-b2fc-87e7ba6ed763,2,wardrobe_trunk,33.4
a07b7eb8-7b9a-44cb-b2fc-87e7ba6ed763,3,wardrobe_trunk,31.2
85018580-1c08-4509-9789-ef86129ab828,1,cloth_bundle,5.9
8727971f-51bc-429f-869a-b86366fb174a,1,hat_box,44.2
8727971f-51bc-429f-869a-b86366fb174a,2,hat_box,23.5
8727971f-51bc-429f-869a-b86366fb174a,3,trunk,20.5
8727971f-51bc-429f-869a-b86366fb174a,4,wardrobe_trunk,31.8
8727971f-51bc-429f-869a-b86366fb174a,5,suitcase,34.8
9b1250eb-00ca-43ff-b4aa-babf9ba62203,1,wardrobe_trunk,45.3
9b1250eb-00ca-43ff-b4aa-babf9ba62203,2,suitcase,25.1
9b1250eb-00ca-43ff-b4aa-babf9ba62203,3,jewelry_case,40.2
9b1250eb-00ca-43ff-b4aa-babf9ba62203,4,wardrobe_trunk,26.2
9b1250eb-00ca-43ff-b4aa-babf9ba62203,5,hat_box,31.6
511df5a8-3cb2-4458-891a-2de0b8ed750f,1,cloth_bundle,23.1
511df5a8-3cb2-4458-891a-2de0b8ed750f,2,cloth_bundle,19.0
c82adf88-53d2-47b7-b2ad-48f873639391,1,jewelry_case,21.5
c82adf88-53d2-47b7-b2ad-48f873639391,2,wardrobe_trunk,37.0
c82adf88-53d2-47b7-b2ad-48f873639391,3,hat_box,29.0
6f7006c1-f919-49c0-982d-497da6e75e5d,1,leather_case,9.3
c52f3111-c5bf-49fe-8958-ef1f4e88eaef,1,wardrobe_trunk,37.9
c52f3111-c5bf-49fe-8958-ef1f4e88eaef,2,wardrobe_trunk,40.4
c52f3111-c5bf-49fe-8958-ef1f4e88eaef,3,trunk,20.2
c52f3111-c5bf-49fe-8958-ef1f4e88eaef,4,hat_box,31.7
852f06c0-afc9-4b8a-8e6a-a3c422ceaea1,1,travel_bag,23.3
852f06c0-afc9-4b8a-8e6a-a3c422ceaea1,2,travel_bag,12.9
005eeee0-731c-4140-8173-7e320708fc8b,1,travel_bag,15.2
005eeee0-731c-4140-8173-7e320708fc8b,2,small_trunk,20.8
31df171d-97fd-4773-801d-f9b3ad6581b2,1,small_trunk,19.6
31df171d-97fd-4773-801d-f9b3ad6581b2,2,suitcase,27.8
bb0b2d7f-d6ab-4adf-bf45-bef47e8213f3,1,suitcase,29.7
bb0b2d7f-d6ab-4adf-bf45-bef47e8213f3,2,leather_case,29.4
bb0b2d7f-d6ab-4adf-bf45-bef47e8213f3,3,leather_case,30.8
af285ad9-dda8-4797-bfcf-300dcbefc128,1,small_trunk,17.4
af285ad9-dda8-4797-bfcf-300dcbefc128,2,suitcase,14.4
af285ad9-dda8-4797-bfcf-300dcbefc128,3,leather_case,22.5
d1b267ac-80c7-422c-80d7-7c189de766af,1,canvas_bag,13.2
4b1fb286-98e1-4fd7-9484-3b252b25f427,1,cloth_bundle,3.7
230a0f0c-cd01-4b0c-823e-e47883b579d4,1,canvas_bag,15.9
9df4a6b5-02b9-4132-a368-270d2c8fed48,1,small_suitcase,22.4
9df4a6b5-02b9-4132-a368-270d2c8fed48,2,duffel_bag,23.2
78b68dc8-44e0-4baa-b576-5d1c54e4ca85,1,suitcase,21.8
78b68dc8-44e0-4baa-b576-5d1c54e4ca85,2,hat_box,49.1
78b68dc8-44e0-4baa-b576-5d1c54e4ca85,3,wardrobe_trunk,47.9
511d82f4-7377-4e92-b354-1fb4d7493d9b,1,canvas_bag,22.1
511d82f4-7377-4e92-b354-1fb4d7493d9b,2,duffel_bag,14.1
0abaf294-ab59-4fd9-9eeb-864f41c5b2f5,1,small_suitcase,17.8
0abaf294-ab59-4fd9-9eeb-864f41c5b2f5,2,duffel_bag,19.6
2d0cfff8-cf67-4d8b-9406-8d04586b218d,1,cloth_bundle,11.2
2d0cfff8-cf67-4d8b-9406-8d04586b218d,2,duffel_bag,15.8
455126a5-e8f9-4a97-827f-7823020e7d4c,1,small_suitcase,5.2
455126a5-e8f9-4a97-827f-7823020e7d4c,2,cloth_bundle,14.4
2d207d0f-b1f2-409b-9f67-430f3f68948d,1,wardrobe_trunk,16.6
2d207d0f-b1f2-409b-9f67-430f3f68948d,2,suitcase,23.1
2d207d0f-b1f2-409b-9f67-430f3f68948d,3,hat_box,36.1
2d207d0f-b1f2-409b-9f67-430f3f68948d,4,trunk,30.9
0d8ebedd-b0e2-4fcb-aba3-448d506f3fe5,1,small_trunk,34.1
0d8ebedd-b0e2-4fcb-aba3-448d506f3fe5,2,leather_case,13.6
20268029-14f8-4b28-96f5-d4215e18c2f9,1,small_suitcase,24.6
baa9b8a1-7ede-47be-98c7-0fca5241de3a,1,cloth_bundle,7.3
896c3dda-9929-4143-81ae-61b786758e38,1,duffel_bag,20.4
896c3dda-9929-4143-81ae-61b786758e38,2,small_suitcase,17.6
083c1eca-eac2-4ad1-ac08-871ec656e876,1,travel_bag,17.1
083c1eca-eac2-4ad1-ac08-871ec656e876,2,suitcase,29.7
083c1eca-eac2-4ad1-ac08-871ec656e876,3,small_trunk,24.8
b667f770-9b18-4a5a-8e73-c8fa9ff5cda9,1,canvas_bag,16.6
98fe8a0d-632b-4f50-86a3-8559d3a21563,1,duffel_bag,21.3
98fe8a0d-632b-4f50-86a3-8559d3a21563,2,duffel_bag,7.9
3b3ab140-9565-469d-b659-29775f9719a1,1,cloth_bundle,9.2
3b3ab140-9565-469d-b659-29775f9719a1,2,canvas_bag,9.4
3f0c1a88-8f16-4eae-bcf9-8bbb59e2e112,1,duffel_bag,7.8
3f0c1a88-8f16-4eae-bcf9-8bbb59e2e112,2,duffel_bag,19.7
a3ecdaf4-6dd1-47c0-a577-5d5add42b68a,1,hat_box,21.1
a3ecdaf4-6dd1-47c0-a577-5d5add42b68a,2,suitcase,23.4
a3ecdaf4-6dd1-47c0-a577-5d5add42b68a,3,hat_box,16.5
a3ecdaf4-6dd1-47c0-a577-5d5add42b68a,4,suitcase,35.1
becc318b-de24-461a-a5fc-13fac0b4d2cd,1,canvas_bag,17.0
98bd5288-8621-410b-bd85-805ec9831947,1,small_suitcase,18.3
98bd5288-8621-410b-bd85-805ec9831947,2,duffel_bag,14.3
c87ab31e-9b24-47e1-a385-0f3f5e586fed,1,suitcase,49.6
c87ab31e-9b24-47e1-a385-0f3f5e586fed,2,hat_box,20.5
c87ab31e-9b24-47e1-a385-0f3f5e586fed,3,hat_box,36.8
c87ab31e-9b24-47e1-a385-0f3f5e586fed,4,suitcase,28.3
cbcd4f7f-232d-4740-a86d-03db90c2b002,1,wardrobe_trunk,45.1
cbcd4f7f-232d-4740-a86d-03db90c2b002,2,suitcase,49.9
cbcd4f7f-232d-4740-a86d-03db90c2b002,3,hat_box,21.1
cbcd4f7f-232d-4740-a86d-03db90c2b002,4,wardrobe_trunk,44.0
39d02e50-c379-4113-8a33-362209ace2a8,1,canvas_bag,16.9
5cc5ffeb-b078-463a-9ab5-31fbc3ff860e,1,cloth_bundle,23.0
1838afd3-95e6-47c4-89de-73717832ecc1,1,hat_box,36.7
1838afd3-95e6-47c4-89de-73717832ecc1,2,hat_box,35.8
1838afd3-95e6-47c4-89de-73717832ecc1,3,suitcase,22.9
88e55a62-1eab-44f7-be2e-f4cb39398f41,1,cloth_bundle,16.0
68574cb6-c06b-48f3-9070-ce776e3d52f0,1,hat_box,37.5
68574cb6-c06b-48f3-9070-ce776e3d52f0,2,hat_box,44.3
68574cb6-c06b-48f3-9070-ce776e3d52f0,3,hat_box,28.9
68574cb6-c06b-48f3-9070-ce776e3d52f0,4,jewelry_case,36.2
31280f8b-bdfd-4aa6-b1cc-fc76f5f83ae3,1,small_suitcase,21.9
31280f8b-bdfd-4aa6-b1cc-fc76f5f83ae3,2,duffel_bag,7.8
ddadba8c-1ad7-4a73-b0f7-338bb4d62337,1,jewelry_case,29.9
ddadba8c-1ad7-4a73-b0f7-338bb4d62337,2,wardrobe_trunk,38.9
ddadba8c-1ad7-4a73-b0f7-338bb4d62337,3,hat_box,29.2
ddadba8c-1ad7-4a73-b0f7-338bb4d62337,4,suitcase,44.5
ddadba8c-1ad7-4a73-b0f7-338bb4d62337,5,trunk,45.6
604905e9-3d13-4fbb-b13c-81547e5e7b25,1,cloth_bundle,15.4
604905e9-3d13-4fbb-b13c-81547e5e7b25,2,canvas_bag,18.0
de439914-ddaf-4c88-9bd0-1c7078fa81e9,1,canvas_bag,10.4
de439914-ddaf-4c88-9bd0-1c7078fa81e9,2,small_suitcase,10.2
a561a16f-9fd1-4a36-b341-0791bf296900,1,trunk,25.6
a561a16f-9fd1-4a36-b341-0791bf296900,2,suitcase,28.6
a561a16f-9fd1-4a36-b341-0791bf296900,3,suitcase,37.2
3dd47fc6-a8de-41c2-843c-679d5f828f7a,1,canvas_bag,16.6
f28f1ad8-4281-40b9-a4dc-b5b0b07576cf,1,duffel_bag,14.4
f28f1ad8-4281-40b9-a4dc-b5b0b07576cf,2,small_suitcase,17.0
c0412cb3-4ec9-4a5d-bbc7-e79426d7da8e,1,trunk,24.7
c0412cb3-4ec9-4a5d-bbc7-e79426d7da8e,2,wardrobe_trunk,23.6
c0412cb3-4ec9-4a5d-bbc7-e79426d7da8e,3,wardrobe_trunk,24.0
c0412cb3-4ec9-4a5d-bbc7-e79426d7da8e,4,hat_box,42.1
1b2e838a-47cb-45b1-a15a-acd60beaa070,1,duffel_bag,9.9
1b2e838a-47cb-45b1-a15a-acd60beaa070,2,cloth_bundle,23.1
675ab586-f756-4c81-b27b-cd40546b2d70,1,leather_case,14.7
675ab586-f756-4c81-b27b-cd40546b2d70,2,suitcase,31.3
675ab586-f756-4c81-b27b-cd40546b2d70,3,travel_bag,12.0
41268d5d-46fc-4147-bbfa-6439e2983529,1,duffel_bag,9.2
99f01bbf-cac9-4830-b68a-8286f69280b2,1,travel_bag,20.4
99f01bbf-cac9-4830-b68a-8286f69280b2,2,leather_case,27.5
61049d33-44ee-4fd3-b9a5-3cfafd76c60b,1,duffel_bag,22.4
61049d33-44ee-4fd3-b9a5-3cfafd76c60b,2,duffel_bag,16.4
f84e7e87-4f2b-4b13-b9d1-e6f6e38d4c46,1,small_trunk,30.5
f84e7e87-4f2b-4b13-b9d1-e6f6e38d4c46,2,small_trunk,21.8
f84e7e87-4f2b-4b13-b9d1-e6f6e38d4c46,3,leather_case,25.7
58333812-d7fa-485a-bcf2-aa8633ef2046,1,hat_box,38.6
58333812-d7fa-485a-bcf2-aa8633ef2046,2,suitcase,32.8
58333812-d7fa-485a-bcf2-aa8633ef2046,3,jewelry_case,37.8
ee4242a3-c919-4e29-a9bb-454b35a86735,1,small_suitcase,23.9
ee4242a3-c919-4e29-a9bb-454b35a86735,2,cloth_bundle,10.1
13ecb03d-2d6b-4d9d-8874-0f2f03bf1216,1,cloth_bundle,16.8
84e19320-77b0-4d07-899d-eeea08232255,1,suitcase,41.4
84e19320-77b0-4d07-899d-eeea08232255,2,wardrobe_trunk,15.7
84e19320-77b0-4d07-899d-eeea08232255,3,jewelry_case,17.2
cda488e0-75c2-45c4-be2a-1251cc01c2a4,1,duffel_bag,19.3
ca7606b5-3ec0-4dba-b7b8-7ef1eddc232d,1,cloth_bundle,9.0
ca7606b5-3ec0-4dba-b7b8-7ef1eddc232d,2,small_suitcase,18.0
74bb4d61-e2d8-4a69-af81-a146cc24264c,1,small_suitcase,17.2
74bb4d61-e2d8-4a69-af81-a146cc24264c,2,duffel_bag,16.8
7d44b3c7-9b4a-4a97-b493-c46dc4926be3,1,travel_bag,11.1
7d44b3c7-9b4a-4a97-b493-c46dc4926be3,2,small_trunk,32.2
7d44b3c7-9b4a-4a97-b493-c46dc4926be3,3,small_trunk,22.3
c9b2d6fc-9951-46c2-a8e7-0297f6897da1,1,small_trunk,24.5
c9b2d6fc-9951-46c2-a8e7-0297f6897da1,2,travel_bag,16.1
c9b2d6fc-9951-46c2-a8e7-0297f6897da1,3,travel_bag,11.8
b30ce5cb-8dd9-4e1f-9f44-18450d8fa3e4,1,leather_case,21.5
b30ce5cb-8dd9-4e1f-9f44-18450d8fa3e4,2,travel_bag,34.7
b30ce5cb-8dd9-4e1f-9f44-18450d8fa3e4,3,leather_case,13.4
664b0e20-26d7-48e2-90b3-122085355618,1,duffel_bag,21.2
664b0e20-26d7-48e2-90b3-122085355618,2,duffel_bag,6.4
5c026f30-4783-4063-a601-a0a312ac8aed,1,canvas_bag,21.8
fcf07c16-653f-49f8-b41d-848d654433fb,1,cloth_bundle,21.0
fcf07c16-653f-49f8-b41d-848d654433fb,2,canvas_bag,8.6
7345d8ef-59aa-4faa-89b9-97aa8654d4cc,1,duffel_bag,18.3
7345d8ef-59aa-4faa-89b9-97aa8654d4cc,2,cloth_bundle,11.7
55bca8a4-87d8-4b48-a174-b7f1b5dd199e,1,duffel_bag,18.2
55bca8a4-87d8-4b48-a174-b7f1b5dd199e,2,canvas_bag,6.9
42a76ed4-a481-4bc8-a686-4d11decdf0e7,1,travel_bag,16.3
42a76ed4-a481-4bc8-a686-4d11decdf0e7,2,travel_bag,14.8
71ffc2d4-24ee-4619-bc7c-2d2f1e2fbadd,1,small_suitcase,16.9
a6235481-35b7-4d55-8e8d-c835e18f2ee1,1,small_trunk,18.5
a6235481-35b7-4d55-8e8d-c835e18f2ee1,2,leather_case,14.6
afc45a57-2a01-4af4-b9da-40d6f715673d,1,small_suitcase,17.5
afc45a57-2a01-4af4-b9da-40d6f715673d,2,canvas_bag,20.7
4f778677-d96a-4f11-bfcb-b9770433f5a5,1,duffel_bag,16.4
83ab6aff-1113-4feb-8e5f-ac650c053d28,1,small_suitcase,6.3
49aab7b3-b9fa-4464-a1d6-6ac016b4dba6,1,small_suitcase,11.1
b22a228c-7c01-48b8-924a-1e0a14066e83,1,jewelry_case,30.0
b22a228c-7c01-48b8-924a-1e0a14066e83,2,wardrobe_trunk,20.0
b22a228c-7c01-48b8-924a-1e0a14066e83,3,wardrobe_trunk,47.2
b22a228c-7c01-48b8-924a-1e0a14066e83,4,wardrobe_trunk,19.5
d4926df7-7ab7-44ec-96a7-f03e11027b0d,1,travel_bag,18.9
d4926df7-7ab7-44ec-96a7-f03e11027b0d,2,suitcase,33.6
698888c6-c7f7-43fc-abf3-88129f8762c9,1,cloth_bundle,25.0
18b98621-03cb-4228-ab3e-3ab9ec47fdf2,1,canvas_bag,23.9
18b98621-03cb-4228-ab3e-3ab9ec47fdf2,2,small_suitcase,9.8
c17f2221-85c1-4a3c-baf6-2d202824766c,1,suitcase,28.1
c17f2221-85c1-4a3c-baf6-2d202824766c,2,suitcase,16.1
c17f2221-85c1-4a3c-baf6-2d202824766c,3,small_trunk,34.0
d4f61f31-b725-4fa5-8a86-5e86c3f493c0,1,suitcase,18.1
d4f61f31-b725-4fa5-8a86-5e86c3f493c0,2,small_trunk,10.7
931b2f70-5279-42ea-b076-13bab6689ec6,1,suitcase,30.5
931b2f70-5279-42ea-b076-13bab6689ec6,2,leather_case,12.3
931b2f70-5279-42ea-b076-13bab6689ec6,3,leather_case,28.8
c237144b-611d-4914-b5d8-dff7443530ac,1,duffel_bag,17.2
5a8f955c-cace-4447-8536-683ef60c0f00,1,cloth_bundle,16.7
5a8f955c-cace-4447-8536-683ef60c0f00,2,cloth_bundle,11.1
6a9a4d5c-3de7-44b1-b0c3-f55746f8ff4b,1,canvas_bag,22.2
9a6065e0-3615-46d0-8036-1e07e3b65322,1,cloth_bundle,15.3
fa44a6d6-89ce-4e70-90c2-275d4ba140fe,1,duffel_bag,5.8
21a43831-60ac-48cf-b3d3-1dd8b7045520,1,cloth_bundle,13.1
b8c0809a-ac20-49ce-94c0-56909ca70624,1,canvas_bag,21.4
b8c0809a-ac20-49ce-94c0-56909ca70624,2,cloth_bundle,19.7
ef8aea1a-2cef-47e2-8648-8febbd8bd5db,1,suitcase,22.2
ef8aea1a-2cef-47e2-8648-8febbd8bd5db,2,travel_bag,12.5
ef8aea1a-2cef-47e2-8648-8febbd8bd5db,3,leather_case,17.0
6b7055d9-d10f-4de9-a5c0-1d39eb7ea09e,1,small_trunk,33.0
6b7055d9-d10f-4de9-a5c0-1d39eb7ea09e,2,suitcase,15.8
6b7055d9-d10f-4de9-a5c0-1d39eb7ea09e,3,small_trunk,23.9
659b1d42-d0c3-4571-b569-0219d7833c16,1,small_suitcase,15.1
659b1d42-d0c3-4571-b569-0219d7833c16,2,cloth_bundle,5.6
7c64f7fe-0a74-42b4-81a7-491325a59196,1,canvas_bag,22.7
7c64f7fe-0a74-42b4-81a7-491325a59196,2,duffel_bag,16.5
a42294f1-7acf-4d4e-8a28-5d44ad4c9add,1,jewelry_case,25.5
a42294f1-7acf-4d4e-8a28-5d44ad4c9add,2,trunk,22.4
a42294f1-7acf-4d4e-8a28-5d44ad4c9add,3,trunk,18.4
3476ac7e-2051-4bce-aebd-07c7197f1d26,1,canvas_bag,10.9
3476ac7e-2051-4bce-aebd-07c7197f1d26,2,small_suitcase,17.1
b817973f-f9cc-40e9-8390-7b48164ff803,1,small_trunk,22.9
b817973f-f9cc-40e9-8390-7b48164ff803,2,travel_bag,21.2
f77e716b-3025-40c5-9a4a-8462fc3aa7f4,1,canvas_bag,9.4
efa0fd1b-81cc-49e5-a1ba-d78aa918c51c,1,trunk,36.9
efa0fd1b-81cc-49e5-a1ba-d78aa918c51c,2,suitcase,27.9
efa0fd1b-81cc-49e5-a1ba-d78aa918c51c,3,suitcase,47.6
efa0fd1b-81cc-49e5-a1ba-d78aa918c51c,4,wardrobe_trunk,26.2
f8fe5561-7113-4fbd-b65f-efac8f0432b1,1,jewelry_case,21.7
f8fe5561-7113-4fbd-b65f-efac8f0432b1,2,hat_box,37.1
f8fe5561-7113-4fbd-b65f-efac8f0432b1,3,jewelry_case,38.8
ada1154b-3aaa-4225-8890-017395d33ff8,1,duffel_bag,19.5
ada1154b-3aaa-4225-8890-017395d33ff8,2,duffel_bag,17.4
494e2491-7f24-48f1-9df6-32bc52de36ca,1,small_trunk,16.0
494e2491-7f24-48f1-9df6-32bc52de36ca,2,travel_bag,32.0
0b9f6b66-463a-4ba3-b490-400f1511dd5b,1,jewelry_case,49.5
0b9f6b66-463a-4ba3-b490-400f1511dd5b,2,trunk,26.7
0b9f6b66-463a-4ba3-b490-400f1511dd5b,3,wardrobe_trunk,35.7
f11bfd68-f7dc-4c65-b0b7-216720460014,1,small_trunk,32.4
f11bfd68-f7dc-4c65-b0b7-216720460014,2,small_trunk,25.8
5f9b5cfe-e2af-427d-bd61-37a8fd9d6f24,1,leather_case,20.1
5f9b5cfe-e2af-427d-bd61-37a8fd9d6f24,2,suitcase,10.5
a197d71e-412b-4f74-b4b2-7b5f4095fa81,1,duffel_bag,24.9
83d10f87-e7dc-4ffc-a574-708582de8723,1,duffel_bag,12.6
14623d72-5795-4ba9-adb0-a4e897dfa75d,1,travel_bag,30.2
14623d72-5795-4ba9-adb0-a4e897dfa75d,2,travel_bag,34.3
0a071ef8-1e76-4ffb-ad13-1a7fa6504f60,1,small_suitcase,9.1
0a071ef8-1e76-4ffb-ad13-1a7fa6504f60,2,duffel_bag,22.0
6da624f8-c703-41b3-b8cf-1a0b893b7291,1,wardrobe_trunk,28.3
6da624f8-c703-41b3-b8cf-1a0b893b7291,2,hat_box,27.9
6da624f8-c703-41b3-b8cf-1a0b893b7291,3,wardrobe_trunk,17.3
a9af85da-ef6a-45a4-b348-9b651406c3e4,1,leather_case,25.0
a9af85da-ef6a-45a4-b348-9b651406c3e4,2,suitcase,16.8
58aaa39f-f592-419f-a948-d7e6c3154db2,1,wardrobe_trunk,37.7
58aaa39f-f592-419f-a948-d7e6c3154db2,2,trunk,33.2
58aaa39f-f592-419f-a948-d7e6c3154db2,3,jewelry_case,45.3
58aaa39f-f592-419f-a948-d7e6c3154db2,4,hat_box,33.9
744bd839-601b-46f2-93d8-c4dc045c41a8,1,duffel_bag,16.8
cb0211a5-32c7-4d6e-a0bc-dc246ca2ea42,1,hat_box,27.3
cb0211a5-32c7-4d6e-a0bc-dc246ca2ea42,2,jewelry_case,25.6
cb0211a5-32c7-4d6e-a0bc-dc246ca2ea42,3,trunk,34.3
cb0211a5-32c7-4d6e-a0bc-dc246ca2ea42,4,hat_box,39.2
cb0211a5-32c7-4d6e-a0bc-dc246ca2ea42,5,wardrobe_trunk,49.5
9abd5490-3abf-460c-84b0-50e17875d2ae,1,suitcase,16.5
9abd5490-3abf-460c-84b0-50e17875d2ae,2,leather_case,28.9
612b39d2-fec6-43e8-93da-3f7b510aac8b,1,canvas_bag,5.8
612b39d2-fec6-43e8-93da-3f7b510aac8b,2,duffel_bag,10.0
4ca88a54-c286-429d-acca-42d1219b7798,1,hat_box,48.7
4ca88a54-c286-429d-acca-42d1219b7798,2,hat_box,21.1
4ca88a54-c286-429d-acca-42d1219b7798,3,suitcase,41.0
ae0fc7d3-c888-4cfc-8c61-3330b40382fd,1,trunk,39.8
ae0fc7d3-c888-4cfc-8c61-3330b40382fd,2,suitcase,29.5
ae0fc7d3-c888-4cfc-8c61-3330b40382fd,3,wardrobe_trunk,31.8
3d08e1cf-c986-47d7-86dd-8d6090473d2e,1,small_suitcase,20.3
debb9d9e-55f6-44ad-b67d-ddb5ff3bbf52,1,small_suitcase,22.4
2389214f-96fb-416d-b8fb-f20d8dccc24c,1,hat_box,41.1
2389214f-96fb-416d-b8fb-f20d8dccc24c,2,hat_box,40.2
2389214f-96fb-416d-b8fb-f20d8dccc24c,3,hat_box,34.7
2389214f-96fb-416d-b8fb-f20d8dccc24c,4,wardrobe_trunk,21.1
2389214f-96fb-416d-b8fb-f20d8dccc24c,5,suitcase,31.4
0a40608b-c19f-4cad-993d-2b871a0069f3,1,jewelry_case,32.3
0a40608b-c19f-4cad-993d-2b871a0069f3,2,trunk,44.2
0a40608b-c19f-4cad-993d-2b871a0069f3,3,jewelry_case,29.3
0a40608b-c19f-4cad-993d-2b871a0069f3,4,trunk,41.7
0a40608b-c19f-4cad-993d-2b871a0069f3,5,suitcase,41.4
0d967646-b5ba-4a4f-93a2-36c44162a02a,1,leather_case,11.3
0d967646-b5ba-4a4f-93a2-36c44162a02a,2,travel_bag,12.2
0d967646-b5ba-4a4f-93a2-36c44162a02a,3,small_trunk,28.2
1bd90ee8-b9af-474f-a733-7c8dbd6094bb,1,canvas_bag,20.7
a67533d8-bc36-408c-b81c-a9252ef36e5d,1,hat_box,33.5
a67533d8-bc36-408c-b81c-a9252ef36e5d,2,wardrobe_trunk,25.8
a67533d8-bc36-408c-b81c-a9252ef36e5d,3,jewelry_case,33.3
a67533d8-bc36-408c-b81c-a9252ef36e5d,4,suitcase,29.8
a67533d8-bc36-408c-b81c-a9252ef36e5d,5,wardrobe_trunk,33.1
e1b08454-9358-4023-90d2-69c6375126b7,1,canvas_bag,23.3
e1b08454-9358-4023-90d2-69c6375126b7,2,cloth_bundle,8.2
81c48141-9e81-4647-8a14-6267ab179762,1,trunk,32.1
81c48141-9e81-4647-8a14-6267ab179762,2,wardrobe_trunk,28.4
81c48141-9e81-4647-8a14-6267ab179762,3,hat_box,20.2
670d8b75-43ad-4c77-8952-92148a3e719d,1,travel_bag,11.9
670d8b75-43ad-4c77-8952-92148a3e719d,2,leather_case,31.4
ed91464f-7fe2-4663-bad1-15f3796cff00,1,cloth_bundle,6.9
ed91464f-7fe2-4663-bad1-15f3796cff00,2,canvas_bag,8.6
322fe408-1c80-4b19-a9f3-fdb4eeadb6a2,1,canvas_bag,16.8
ee91bff4-7390-458c-8698-4a58076e71b3,1,travel_bag,17.7
ee91bff4-7390-458c-8698-4a58076e71b3,2,leather_case,23.9
ee91bff4-7390-458c-8698-4a58076e71b3,3,suitcase,29.9
001c43f2-cc62-405f-bc6b-32fe01ac690e,1,hat_box,43.0
001c43f2-cc62-405f-bc6b-32fe01ac690e,2,wardrobe_trunk,30.6
001c43f2-cc62-405f-bc6b-32fe01ac690e,3,wardrobe_trunk,38.6
001c43f2-cc62-405f-bc6b-32fe01ac690e,4,wardrobe_trunk,31.1
