passenger_id,survived,sex,age,sibsp,parch,fare,class,embark_town
252f50c5-e7b3-43cc-bfdc-bb55a3dd52b5,0,male,64.0,0,0,26.0,First,Southampton
7d06de0e-72af-4224-94b9-c7ec303319a4,1,female,19.0,1,0,26.0,Second,Southampton
ba25af40-2ef1-4e07-a184-a9c17db6e0f3,1,male,,0,0,13.8625,Second,Cherbourg
7cabf9d3-e015-4c00-a553-796982684073,0,male,33.0,1,1,20.525,Third,Southampton
2cb6e2c2-2c90-434a-a032-2de8a8937464,1,male,8.0,1,1,36.75,Second,Southampton
7a07ec31-a27d-4d14-b9cd-e24bef8b97ba,1,male,17.0,0,2,110.8833,First,Cherbourg
e38ab92e-d798-46e6-b317-7b81aab5a891,0,male,27.0,0,0,26.0,Second,Southampton
884cd65c-c9c5-4b24-ab5d-ddc4a26cef0d,0,male,,0,0,7.8292,Third,Queenstown
ae51b3b9-3b00-4eff-a156-1c125cdca1c0,1,male,22.0,0,0,7.225,Third,Cherbourg
bc2896f9-5faa-45fe-b0da-d700395632d6,1,female,22.0,0,0,7.775,Third,Southampton
bc2e92ab-4806-487b-9ec5-f78763bcb4ca,0,male,62.0,0,0,26.55,First,Southampton
4dc96c92-2378-4900-85bb-dca8e98da782,1,female,48.0,1,0,39.6,First,Cherbourg
e5258ffa-cdab-4f50-a737-0c8de88366d2,0,male,,0,0,227.525,First,Cherbourg
b6468ce0-a5fe-4fdd-b442-c5c36a92c5d7,1,female,39.0,1,1,79.65,First,Southampton
1afeb328-e30f-43de-a13b-f4cded1e865c,1,female,36.0,1,0,17.4,Third,Southampton
8779e90d-0931-4d76-9ed5-4ee1515d93e7,0,male,,0,0,7.75,Third,Queenstown
73d52533-3515-491b-8b40-9b6df1367777,0,male,40.0,0,0,7.8958,Third,Southampton
833ee236-a920-45e0-ab7c-1e1727b00819,0,male,28.0,0,0,13.5,Second,Southampton
c219299a-67c0-4fe2-a25b-be164fc911bf,0,male,,0,0,8.05,Third,Southampton
e67a43fb-b5a1-41fa-861a-9b060ac7b8ca,0,female,,0,0,8.05,Third,Southampton
89f55541-1ea4-4fbe-a3f3-e0491a59d774,0,male,24.0,2,0,24.15,Third,Southampton
0830a232-a45b-415c-a6d7-113a3ef01be4,0,male,19.0,0,0,7.8958,Third,Southampton
d51e5cfb-6059-4bbc-af44-2a078fb145b3,0,female,29.0,0,4,21.075,Third,Southampton
82429d44-fe1e-4713-92db-77d809aac389,0,male,,0,0,7.2292,Third,Cherbourg
ee0a0960-a500-4735-a8b4-537f3204f0b7,1,male,32.0,0,0,7.8542,Third,Southampton
9b6abcc9-eab7-4110-858e-f614511015b1,1,male,62.0,0,0,10.5,Second,Southampton
addd7ae0-fdc3-4388-b741-799fceb880c9,1,female,53.0,2,0,51.4792,First,Southampton
34d506f2-a146-49f0-8f11-232b4810d53d,1,male,36.0,0,0,26.3875,First,Southampton
061b5813-4c4d-4478-a4f8-294410f96702,1,female,,0,0,7.75,Third,Queenstown
7919734d-ddf0-4457-95bc-d9283b044630,0,male,16.0,0,0,8.05,Third,Southampton
3ca9e505-31c1-40a4-b116-fb5968a5d16e,0,male,19.0,0,0,14.5,Third,Southampton
54502940-84dc-43ab-a072-6a82b63645e6,1,female,34.0,0,0,13.0,Second,Southampton
f5756dea-a57d-4473-9d57-dd2d5c0bba5d,1,female,39.0,1,0,55.9,First,Southampton
82c7da37-5ebb-4778-96c0-b2af60073c8e,0,female,,1,0,14.4583,Third,Cherbourg
09a54e7b-ac59-4315-87e6-47bca1f164d9,1,male,32.0,0,0,7.925,Third,Southampton
ce401257-3bcb-4662-a24e-0ab178552139,1,female,25.0,1,1,30.0,Second,Southampton
cd3e01ae-0a1a-4080-b18b-22652068088c,1,female,39.0,1,1,110.8833,First,Cherbourg
c2f43d57-9301-4bae-a4ec-0bb4501f2ff6,0,male,54.0,0,0,26.0,Second,Southampton
9350e810-d5f2-46b4-9df6-05babbd32c26,0,male,36.0,0,0,40.125,First,Cherbourg
daa7ba3c-3896-4aee-8f2a-90d3b18e9662,0,male,,0,0,8.7125,Third,Cherbourg
40df8135-5c3d-4154-8bad-e2c8e71beb9a,1,female,18.0,0,2,79.65,First,Southampton
d0d60b89-11e3-4f3e-b51a-98b82f112a42,0,male,47.0,0,0,15.0,Second,Southampton
69481fff-9fec-4446-a6a7-2b1eb831fccf,1,male,60.0,1,1,79.2,First,Cherbourg
9c3c7b1f-9bf2-4a7e-ad7c-a221237400f5,0,male,22.0,0,0,8.05,Third,Southampton
bf180a6e-7394-4cf3-ad0a-7d03635a133e,0,male,,0,0,8.05,Third,Southampton
02bec0a1-d2d8-4673-86da-ab232e8fbf06,0,male,35.0,0,0,7.125,Third,Southampton
55696e7b-a45f-438c-afe0-d319481854a8,1,female,52.0,1,0,78.2667,First,Cherbourg
c5f6b11d-0942-490f-9375-e014d2125741,0,male,47.0,0,0,7.25,Third,Southampton
b276a238-d16f-4fb0-88b3-f8de9097c51d,0,female,,0,2,7.75,Third,Queenstown
a15be2f6-beb8-458f-b9df-31f345bd24c1,0,male,37.0,1,0,26.0,Second,Southampton
1a16cd67-4d23-4066-ac69-83f118142ebf,0,male,36.0,1,1,24.15,Third,Southampton
cc0accdc-f421-45de-a472-456ed5d530d4,1,female,,0,0,33.0,Second,Southampton
96c2f5a2-00f3-4c72-8dd2-8f0b0c3f5eb6,0,male,49.0,0,0,0.0,Third,Southampton
48134b54-2e41-4acf-9cee-7bff0c2f979d,0,male,,0,0,7.225,Third,Cherbourg
2e461249-ec0d-4aa1-9143-9458176271bb,1,male,49.0,1,0,56.9292,First,Cherbourg
5259e88a-4fa9-4a24-9454-ff407b64b818,1,female,24.0,2,1,27.0,Second,Southampton
30244b85-ad6a-4855-bdcf-98d81b7a6461,0,male,,0,0,7.8958,Third,Southampton
84505105-0dd6-4a47-aacc-892309d3563e,0,male,,0,0,42.4,First,Southampton
609dbb15-a5d9-4142-8f1a-2ea9f82b8798,0,male,44.0,0,0,8.05,Third,Southampton
bd3fc6ca-b253-4911-a775-d7a8b499f4f6,1,male,35.0,0,0,26.55,First,Cherbourg
370cc060-816d-493a-87ae-4b9e3aafba2e,0,male,36.0,1,0,15.55,Third,Southampton
6c64dfbe-5b3f-4a65-b2e4-6403ae91da72,0,male,30.0,0,0,7.8958,Third,Southampton
5c07d296-7900-4248-956c-d47bee1eb9d8,1,male,27.0,0,0,30.5,First,Southampton
298921b5-4c9a-447f-b38a-566d22a0b1fc,1,female,22.0,1,2,41.5792,Second,Cherbourg
1443b124-cafa-418e-b3f9-87a1947f0c58,1,female,40.0,0,0,153.4625,First,Southampton
1d8577ca-3c6f-4009-9b0b-91eacfa33811,0,female,39.0,1,5,31.275,Third,Southampton
79cedad5-ff45-46d1-bb1a-1cd608fcdf94,0,male,,0,0,7.05,Third,Southampton
dbbd6947-c8c7-4af1-b69b-e7c45557f837,1,female,,1,0,15.5,Third,Queenstown
b319b337-1366-45e4-857b-0b7a1900efc0,0,male,,0,0,7.75,Third,Queenstown
38e2a4c3-3fe4-4153-bb5c-93edb82417b0,0,male,35.0,0,0,8.05,Third,Southampton
1b554c7d-4707-4531-a835-8332457ad144,1,female,24.0,1,2,65.0,Second,Southampton
4358d898-ebb1-4e5a-91fb-d64d07d987b1,0,male,34.0,1,1,14.4,Third,Southampton
dddf368c-9457-4296-8bc2-cdafacd047bf,0,female,26.0,1,0,16.1,Third,Southampton
07443518-8ebd-4196-971e-cf1492a56bf9,1,female,4.0,2,1,39.0,Second,Southampton
274e0ad9-b729-475b-8577-138dfc5f44bd,0,male,26.0,0,0,10.5,Second,Southampton
4d4c27a0-6e9e-4259-8d9d-e7e7465866ce,0,male,27.0,1,0,14.4542,Third,Cherbourg
b9928aa8-4dac-4007-8ea9-a56bc995b551,1,male,42.0,1,0,52.5542,First,Southampton
9128e27d-fdef-4801-acd4-2c585cbb3903,1,male,20.0,1,1,15.7417,Third,Cherbourg
eaeeec33-5dfc-4dd5-844b-b5d3713eb3ba,0,male,21.0,0,0,7.8542,Third,Southampton
4c04a538-3e93-460a-adec-9bdf26cd1cf2,0,male,21.0,0,0,16.1,Third,Southampton
0c011bfb-3dde-4ee5-b23c-aff8f686014e,0,male,61.0,0,0,32.3208,First,Southampton
1bd902ec-b0d1-466a-8c0e-3a89130072bf,0,male,57.0,0,0,12.35,Second,Queenstown
1ed4a557-c719-4e4c-862f-adeaa8835838,1,female,21.0,0,0,77.9583,First,Southampton
bea2edf7-5ee0-4f4c-a5cf-44c4cccd3715,0,male,26.0,0,0,7.8958,Third,Southampton
ca579ea0-477b-4b5b-b6cf-c77bdcfe462c,0,male,,0,0,7.7333,Third,Queenstown
5b8e5a92-9a7c-4292-b2bf-b1e291675817,1,male,80.0,0,0,30.0,First,Southampton
ae896056-4160-4e77-92a3-eccd7c906a60,0,male,51.0,0,0,7.0542,Third,Southampton
638d06e5-0b64-4cbb-b11d-e10265f47a90,1,male,32.0,0,0,30.5,First,Cherbourg
2b0e16ce-7372-4772-827e-c581922109ee,0,male,,0,0,0.0,First,Southampton
976a2adf-89fb-48c4-9811-ed1df7a0dabd,0,female,9.0,3,2,27.9,Third,Southampton
d67593ab-aae3-4d75-a2a0-8d0f2c2eced0,1,female,28.0,0,0,13.0,Second,Southampton
55eb351b-0396-4af7-8ce6-47700721c14a,0,male,32.0,0,0,7.925,Third,Southampton
01cf06aa-8d67-4e86-b53f-1537ef72687b,0,male,31.0,1,1,26.25,Second,Southampton
b6ca21e8-cb97-4e1f-97d9-779e9d3331e7,0,female,41.0,0,5,39.6875,Third,Southampton
e133a7e2-1738-4d59-9034-70442e9faeb6,0,male,,1,0,16.1,Third,Southampton
38b5bb7f-b34d-46a7-9d05-2c870701e9a7,0,male,20.0,0,0,7.8542,Third,Southampton
6271e5f0-ae09-4b83-9686-4df1af2032ee,1,female,24.0,0,0,69.3,First,Cherbourg
e0e8feba-182a-480c-9f41-8c87699f88f4,0,female,2.0,3,2,27.9,Third,Southampton
113200ac-ef37-4182-8a16-627c9f735a23,1,male,,0,0,56.4958,Third,Southampton
94b670ba-5448-436e-bb94-d6c0342ee5f2,1,female,0.75,2,1,19.2583,Third,Cherbourg
52526ce3-9bea-4505-bc4b-771fee1f62c9,1,male,48.0,1,0,76.7292,First,Cherbourg
db6859a5-3486-4d22-a312-6cb1779c0b14,0,male,19.0,0,0,7.8958,Third,Southampton
655bc1f7-20d7-4107-8459-21ee31976995,1,male,56.0,0,0,35.5,First,Cherbourg
3dc52c61-0a1c-4d39-8d3c-408cab5ac113,0,male,,0,0,7.55,Third,Southampton
ffaa9cfb-d5cd-4ef0-8248-9250a2a57a39,1,female,23.0,0,0,7.55,Third,Southampton
6e66cb07-7789-4f6f-b401-3ea37472e209,0,male,,0,0,7.8958,Third,Southampton
36af8fd1-d08e-46ff-8d63-4cffd44afb5c,1,female,18.0,0,1,23.0,Second,Southampton
c0d541d1-ed8e-4ce3-b16b-1541cb1aa98b,0,male,21.0,0,0,8.4333,Third,Southampton
c381daf2-02a4-4bbc-ae56-5cccfb8a7200,1,female,,0,0,7.8292,Third,Queenstown
85b66efc-85bd-4a53-8da2-c4483745554c,0,female,18.0,0,0,6.75,Third,Queenstown
03bd1b18-879a-42bf-a0aa-54d53abfc319,0,male,24.0,2,0,73.5,Second,Southampton
79900a68-0c45-46b6-9930-c3f3954f7456,0,male,,0,0,7.8958,Third,Southampton
c1a1cc3a-7b45-4d3d-a747-fd546576c596,0,female,32.0,1,1,15.5,Third,Queenstown
d87224ab-5b8f-4d59-86bf-00a0cb80e8a5,0,male,23.0,0,0,13.0,Second,Southampton
2d34a554-8738-48fe-b4f0-14ac0d7b65ad,0,male,58.0,0,2,113.275,First,Cherbourg
0f3fd80a-4c19-465d-a404-28a9b79f904f,1,male,50.0,2,0,133.65,First,Southampton
3cfe465b-5010-4adf-9ece-28b33c353513,0,male,40.0,0,0,7.225,Third,Cherbourg
7f7bf3c7-e5ee-4b66-ac74-1ee576dd66c9,0,male,47.0,0,0,25.5875,First,Southampton
517414fe-c7f9-426b-ada6-ff4dafd60c23,0,male,36.0,0,0,7.4958,Third,Southampton
f3b6ebd2-0030-4a07-9e91-32fbcaa12b94,1,male,20.0,1,0,7.925,Third,Southampton
102099fd-20eb-4c62-a397-84fbbcd6f3fe,0,male,32.0,2,0,73.5,Second,Southampton
e62e8f43-4315-4227-92b5-81d4bbacd13d,0,male,25.0,0,0,13.0,Second,Southampton
e24bfdcf-f13c-4f13-9833-54a179384e80,0,male,,0,0,7.775,Third,Southampton
828555d4-a1c1-48d9-8faa-ac518531bbed,0,male,43.0,0,0,8.05,Third,Southampton
658631c5-0efc-4121-81a7-56155ab1d9fb,1,female,,1,0,52.0,First,Southampton
98b1fbe8-2b80-407a-a2db-fd34031616a8,1,female,40.0,1,1,39.0,Second,Southampton
d38946ac-8470-4b8b-a30b-fdc8b5f78796,0,male,31.0,1,0,52.0,First,Southampton
a01bc187-a02b-454b-a0ca-d7dce9bffa1a,0,male,70.0,0,0,10.5,Second,Southampton
b0f4ae56-43a1-4406-9f5e-0c85ef22acfb,1,male,31.0,0,0,13.0,Second,Southampton
2bdd9fd6-4c76-410c-bb7c-652fea9c309f,0,male,,0,0,0.0,Second,Southampton
c570c2b5-b2c2-49f9-bb05-ca6c35ed81be,0,male,18.0,0,0,7.775,Third,Southampton
f9bf8454-98f2-4d91-bd95-db102cdcc9ab,0,male,24.5,0,0,8.05,Third,Southampton
973206b0-dc5a-4d59-abb9-1505708c846c,1,female,18.0,0,0,9.8417,Third,Southampton
d6636986-ce98-486c-a936-b855e5084bbf,0,female,43.0,1,6,46.9,Third,Southampton
51901a0f-b882-4ce5-9f1d-df726dfc52cb,1,male,36.0,0,1,512.3292,First,Cherbourg
4a127e8f-26e7-4d8f-bccb-7e93b1d889fc,0,female,,0,0,8.1375,Third,Queenstown
7db2e084-00ec-477b-add3-b158ff0472f0,1,male,27.0,0,0,76.7292,First,Cherbourg
139b2744-f5e5-46e1-94e7-556896e5200e,0,male,20.0,0,0,9.225,Third,Southampton
5315b42e-3081-4a92-9159-bfb6b6e9379f,0,male,14.0,5,2,46.9,Third,Southampton
4a470cfd-22f1-47e3-870a-cce6ffdd4004,0,male,60.0,1,1,39.0,Second,Southampton
10811ca7-6586-465a-bb65-381d10944283,0,male,25.0,1,2,41.5792,Second,Cherbourg
eef4851e-048f-426e-b90d-bc23f355f157,0,male,14.0,4,1,39.6875,Third,Southampton
ece0b9a9-f26e-4ab3-9401-8bb1647db67d,0,male,19.0,0,0,10.1708,Third,Southampton
cba0829a-7bf8-474a-b04f-b1365fa9aa6f,0,male,18.0,0,0,7.7958,Third,Southampton
078756d2-a379-4d97-966a-2e2d864069b6,1,female,15.0,0,1,211.3375,First,Southampton
04f5270d-b22c-4e36-930c-36de073bf99b,1,male,31.0,1,0,57.0,First,Southampton
20c9d17d-a91c-4245-b753-1f08093412ad,1,female,4.0,0,1,13.4167,Third,Cherbourg
010ed1a2-8f40-41c0-9440-e4eaa68c23bf,1,male,,0,0,56.4958,Third,Southampton
b53fa583-5c6e-43c6-b450-c2ae35f2069c,0,male,25.0,0,0,7.225,Third,Cherbourg
f9990c76-2f77-49e9-a0c0-54608d554485,0,male,60.0,0,0,26.55,First,Southampton
030c9436-d321-4440-9ea2-243b3b19f0e0,0,male,52.0,0,0,13.5,Second,Southampton
51ef6b68-dde2-426a-a748-54e2d4a8eeda,0,male,44.0,0,0,8.05,Third,Southampton
691a0b5a-d881-48ba-ade9-ddcc220a9234,1,female,,0,0,7.7333,Third,Queenstown
72c1c6ad-2472-433f-939b-4b7025bfbe4f,0,male,49.0,1,1,110.8833,First,Cherbourg
aa8ad64c-35d6-4f61-a590-0c4423bbd6d5,0,male,42.0,0,0,7.65,Third,Southampton
c2483e15-0eff-4398-ac68-589a2ec0e59c,1,female,18.0,1,0,227.525,First,Cherbourg
1e374809-0783-4ba6-8b59-e1715d4a91fa,1,male,35.0,0,0,26.2875,First,Southampton
5b4fcbb5-0c28-4c3a-8b21-51226f808ba8,0,female,18.0,0,1,14.4542,Third,Cherbourg
de6a4f79-8d8e-4e2b-8b47-87e968479d97,0,male,25.0,0,0,7.7417,Third,Queenstown
3518d675-f47e-4f43-a5c0-c68ff279c765,0,male,26.0,1,0,7.8542,Third,Southampton
2c1ddc49-957f-418f-bf17-048c852ef92c,0,male,39.0,0,0,26.0,Second,Southampton
41f28eb5-c975-46c8-81c2-7e37e1d3e16e,1,female,45.0,0,0,13.5,Second,Southampton
c440022d-e337-4dae-a625-2e83712fc144,1,male,42.0,0,0,26.2875,First,Southampton
db8f0661-5d1a-4306-a494-e99337de40c1,1,female,22.0,0,0,151.55,First,Southampton
0f190fd9-60e2-49d8-8d5f-211faa95eb94,1,male,,1,1,15.2458,Third,Cherbourg
5dc329cf-c582-4db6-82c1-a878ab2938cf,1,female,24.0,0,0,49.5042,First,Cherbourg
47bc5127-dec2-4e3b-83e5-1e910d926e6d,0,male,,0,0,26.55,First,Southampton
0ad1f38a-d882-4695-b765-aaf6a93d9a7e,1,male,48.0,1,0,52.0,First,Southampton
1d3c2bcc-a1bf-4ee8-aea8-83909ad5916b,0,male,29.0,0,0,9.4833,Third,Southampton
d1e4384d-6422-4495-918b-be3608dafe1f,0,male,52.0,0,0,13.0,Second,Southampton
c61045d9-5472-49fe-b02e-5631c81ae46d,0,male,19.0,0,0,7.65,Third,Southampton
72445069-b755-4d2d-8d58-df340e72b9a2,1,female,38.0,0,0,227.525,First,Cherbourg
51b4e827-9afe-4453-bb02-ba5e0bc77b51,1,female,27.0,0,0,10.5,Second,Southampton
81d4735b-02c1-470c-b4ac-109e4d761c81,0,male,,0,0,15.5,Third,Queenstown
f1f6cbdd-4fc9-4518-8824-bd0df326b14c,0,male,33.0,0,0,7.775,Third,Southampton
e2f6866a-833b-467a-aa7b-18236eb1ad36,1,female,6.0,0,1,33.0,Second,Southampton
cddd1c12-74dc-4084-8fea-70db6984389d,0,male,17.0,1,0,7.0542,Third,Southampton
5b9b33be-35da-4e57-a485-ebbd658a319c,0,male,34.0,0,0,13.0,Second,Southampton
a24dfd85-fd71-4de7-8d54-4bfe76b44f08,0,male,50.0,0,0,13.0,Second,Southampton
125a9f6e-a229-425c-91b9-9905a16838fb,1,male,27.0,1,0,53.1,First,Southampton
4275dcf0-bf13-4ceb-a382-f211e8aeb571,0,male,20.0,0,0,8.6625,Third,Southampton
c869c97e-23bc-46d1-9fd0-0c517aeb4ff2,1,female,30.0,3,0,21.0,Second,Southampton
351dddb0-263a-4106-97a9-aab3e7c05902,1,female,,0,0,7.7375,Third,Queenstown
a5c62e9b-ae8c-44fe-b23c-5b4439289462,0,male,25.0,1,0,26.0,Second,Southampton
dcd51eb4-42d1-4ddc-8f88-35fa0ba50d01,0,female,25.0,1,0,7.925,Third,Southampton
a3ca446b-41b0-4382-b597-24d5d59ef03c,1,female,29.0,0,0,211.3375,First,Southampton
03d7dbb8-06d6-4137-9c8c-30389b2b398e,0,male,11.0,0,0,18.7875,Third,Cherbourg
2c48c193-a73e-481f-a6e8-d088ab9e2949,0,male,,0,0,0.0,Second,Southampton
b43ce990-f564-49c8-95df-aa7dcb151e56,0,male,23.0,0,0,13.0,Second,Southampton
c3b3d4b9-8859-4997-b8f2-7738d19a200c,0,male,23.0,0,0,13.0,Second,Southampton
01919b00-bbee-4892-960f-c279ca650601,0,male,28.5,0,0,16.1,Third,Southampton
e94ce2d7-3ea9-4200-80bf-286de209e444,0,female,48.0,1,3,34.375,Third,Southampton
939c7a36-01ef-47e4-a1a4-fa6baee95cf7,1,male,35.0,0,0,512.3292,First,Cherbourg
0095bd9e-f724-4ea0-b36c-14c422372fa6,0,male,,0,0,7.8958,Third,Southampton
dd0c9aac-9f85-4b34-84c2-4a441129d3f5,0,male,,0,0,7.8958,Third,Southampton
ece4e66b-3e35-4cd5-bfc7-6707ca02dcac,1,male,,0,0,30.0,First,Southampton
77cf396a-2b7d-4049-880e-0e37576d46a5,0,male,36.0,1,0,78.85,First,Southampton
dc68b41d-2b85-4e0b-a0e6-39350d66e27c,1,female,21.0,2,2,262.375,First,Cherbourg
a4692f7a-ee5d-46aa-a8ae-fafcefe9e99b,0,male,24.0,1,0,16.1,Third,Southampton
c4a1e482-80dd-4394-a38c-bc55b48f6ae4,1,male,31.0,0,0,7.925,Third,Southampton
8dc80c56-0624-4368-99ac-ad932805ae20,0,male,70.0,1,1,71.0,First,Southampton
565b299f-f8fd-4101-95c0-5750aed07f11,0,male,16.0,1,1,20.25,Third,Southampton
ae2d57fc-f32f-4f90-a11f-67d566fb80b3,1,female,30.0,0,0,13.0,Second,Southampton
9029231a-a115-4992-a739-5820ac93f89d,0,male,19.0,1,0,53.1,First,Southampton
1fa424cc-c9be-4e3a-9225-dcdd44a2062a,0,male,31.0,0,0,7.75,Third,Queenstown
f092870f-17e7-4219-9f93-880787b4de39,1,female,4.0,1,1,23.0,Second,Southampton
eb879343-9c6d-47bb-b549-15b647eaea24,1,male,6.0,0,1,12.475,Third,Southampton
92dc8ccc-af5a-43c2-84be-f1cbd6727d96,0,male,33.0,0,0,9.5,Third,Southampton
0babac3a-e985-49f3-ba14-b5a8162ca523,0,male,23.0,0,0,7.8958,Third,Southampton
88182aab-38d6-451b-ae9a-7ba80081481f,1,female,48.0,1,2,65.0,Second,Southampton
434da032-7067-4f9f-aa54-851bf502d1e7,1,male,0.67,1,1,14.5,Second,Southampton
96dd86d6-7736-4c01-9a61-f049874991df,0,male,28.0,0,0,7.7958,Third,Southampton
a3e6116b-1a4c-4fd5-ba99-6884c3c93d29,0,male,18.0,0,0,11.5,Second,Southampton
a39d622f-9b2f-4202-bdf5-1a3371c31396,0,male,34.0,0,0,8.05,Third,Southampton
a9506ad9-f726-4ef6-b003-a7cc65d8ce21,1,female,33.0,0,0,86.5,First,Southampton
c22c75f8-75f5-4948-8df4-a34789aed952,0,male,,0,0,14.5,Third,Southampton
7f7dacd0-3f19-4e65-a515-42e6758fcf86,0,male,41.0,0,0,7.125,Third,Southampton
8005c6d9-c87d-4434-b82c-880ef99e1123,1,male,20.0,0,0,7.2292,Third,Cherbourg
621c36c5-8c82-4845-be0e-8696c19113f5,1,female,36.0,1,2,120.0,First,Southampton
c249432a-35bb-4560-a159-3998f21c85c2,0,male,16.0,0,0,7.775,Third,Southampton
287911f6-cba8-4efd-aa4c-f8ef77985e8c,1,female,51.0,1,0,77.9583,First,Southampton
30298e7a-d56c-4b23-93de-bdde5a26cffd,0,male,,0,0,39.6,First,Cherbourg
7edfc5a4-7209-4d4c-9f0f-ea84a41b97a0,0,female,30.5,0,0,7.75,Third,Queenstown
0664a8c6-6bc4-47df-a22e-a02c6217cc66,0,male,,1,0,24.15,Third,Queenstown
97b9c5b4-9ce4-4b33-9288-054c38f7f642,0,male,32.0,0,0,8.3625,Third,Southampton
ac65b887-0861-4904-9fc5-7f8852c0f35a,0,male,24.0,0,0,9.5,Third,Southampton
57ef76f0-c607-4c5d-b905-161938dea70d,0,male,48.0,0,0,7.8542,Third,Southampton
cba2ce18-3e49-499b-a674-03d0918433a6,0,female,57.0,0,0,10.5,Second,Southampton
cb70d308-56f5-418b-b9a4-e73202d4573e,0,male,,0,0,7.225,Third,Cherbourg
a5562846-6e7c-4ef3-91ea-5c464112ea0e,1,female,54.0,1,3,23.0,Second,Southampton
53075cd6-e355-49e6-ab17-48d616ad939a,0,male,18.0,0,0,7.75,Third,Southampton
346b7a4c-518a-49ba-8db4-2896e0420fc3,0,male,,0,0,7.75,Third,Queenstown
56665f93-461b-46d5-a351-b31b8a19f4fa,1,female,5.0,0,0,12.475,Third,Southampton
90ed7ba4-c609-4218-9bdc-ef5bd3cdb062,0,male,,0,0,7.7375,Third,Queenstown
cf0ddc76-6d47-44f2-bffb-c42bf11ba71d,1,female,43.0,0,1,211.3375,First,Southampton
7467b866-6816-4c75-8d83-d636b53b565e,1,female,13.0,0,0,7.2292,Third,Cherbourg
35df9821-b4a0-4fe9-b08e-1a5452eb931b,1,female,17.0,1,0,57.0,First,Southampton
1168da5b-4698-41fd-a2a4-85d9358e9623,0,male,29.0,0,0,30.0,First,Southampton
58181463-d868-4c40-a3fd-58791d1de548,0,male,,1,2,23.45,Third,Southampton
d2fe04b8-1dbe-4273-8fe5-8ad45e35bec6,0,male,25.0,0,0,7.05,Third,Southampton
180a8354-d310-4147-8931-0703e958026d,0,male,25.0,0,0,7.25,Third,Southampton
1df6e844-f343-44f6-932e-e3e3b66b4995,1,female,18.0,0,0,7.4958,Third,Southampton
6bae5d2c-8e9e-4b19-9992-3ee0713805fd,0,male,8.0,4,1,29.125,Third,Queenstown
2e7ecf35-d16b-4cee-929c-fce639af5b78,1,male,1.0,1,2,20.575,Third,Southampton
a3323ee0-cace-4ca3-8481-bf4a447a4da2,0,male,46.0,0,0,79.2,First,Cherbourg
17ddd52c-ad88-44ae-bc61-911666be0c05,0,male,,0,0,7.75,Third,Queenstown
ddac63d6-6b65-4d2d-a4e5-2d10add6decf,0,male,16.0,0,0,26.0,Second,Southampton
9f0f9e43-ee2f-402a-95ee-cc531ec030bf,0,female,,8,2,69.55,Third,Southampton
4e20cd98-aab7-49ac-a125-27548c38eb4d,0,male,,0,0,30.6958,First,Cherbourg
6710b425-a23d-47e3-8378-5750829febea,0,male,25.0,0,0,7.8958,Third,Southampton
d45a7d45-f230-445f-910a-84230bd263ad,0,male,39.0,0,0,13.0,Second,Southampton
947db1bf-cffb-4e9a-a077-5cc54e58d28e,1,female,49.0,0,0,25.9292,First,Southampton
c781e512-558d-4e86-aee2-9ee41f65c28f,1,female,31.0,0,0,8.6833,Third,Southampton
0abb73bf-6e94-4bf4-a99c-1c16c46fa607,0,male,30.0,0,0,7.2292,Third,Cherbourg
04718a8d-7f9a-41ca-b9dd-7b1154d76d4e,0,female,30.0,1,1,24.15,Third,Southampton
b8394df4-5615-4ce3-9e48-22aa25f390c5,0,male,34.0,0,0,13.0,Second,Southampton
4be51e1d-ee2e-4701-93e2-4cc622766ad5,1,female,31.0,1,1,26.25,Second,Southampton
31d809f0-3995-442a-b43e-28343e376e9f,1,male,11.0,1,2,120.0,First,Southampton
6bbb5b9c-6035-4801-82de-703703d9ba88,1,male,0.42,0,1,8.5167,Third,Cherbourg
c9dd04e5-7c79-46c7-89ed-d53c906ffdde,1,male,27.0,0,0,6.975,Third,Southampton
78b083a2-3c59-4070-9aff-de4cd6cb7adf,0,male,31.0,0,0,7.775,Third,Southampton
eaa3663a-76ab-41e3-b505-d3fe1555f001,0,male,39.0,0,0,0.0,First,Southampton
2adb27fb-a625-4130-87fc-b24f534e2076,0,female,18.0,0,0,7.775,Third,Southampton
74c8ca4c-fafa-40c2-b182-c06dd1074066,0,male,39.0,0,0,13.0,Second,Southampton
6b48a4be-088d-426d-8183-76e0abadf352,1,female,33.0,1,0,53.1,First,Southampton
31965c44-6900-43b5-8ea8-98ed1822be36,0,male,26.0,0,0,7.8875,Third,Southampton
0c85cd38-8008-462e-a3a3-a6ccccea9ae9,0,male,39.0,0,0,24.15,Third,Southampton
52d9c419-6e90-405d-941b-7559d7252bb4,0,male,35.0,0,0,10.5,Second,Southampton
a038763b-4da2-4341-b3b5-f7b5edc22349,0,female,6.0,4,2,31.275,Third,Southampton
265d159d-4f2b-40b0-9474-fa5f996b2e5b,0,male,30.5,0,0,8.05,Third,Southampton
ef03c830-3e75-4a9e-aa8f-b43d2cac7e3a,0,male,,0,0,0.0,First,Southampton
dd907761-b250-4671-a735-b8dcbb2989b7,0,female,23.0,0,0,7.925,Third,Southampton
cd042fba-52e2-48c0-bb9c-3dadaa5045c9,0,male,31.0,1,1,37.0042,Second,Cherbourg
